"","WEIGHT","pid","orientation","CaseId","Trump","Biden","Exxon","Patagonia","Power","Sierra","Colgate","MSC","experiment","estimate"
"2694",2.22572734,"Republican","Pro-environment",2245,1,1,1,1,0,1,1,1,"POLADSBIDEN1S4",4
"2695",1.1000497,NA,"Pro-environment",2249,1,0,0,0,0,0,0,1,"POLADSBIDEN1S4",NA
"2696",0.3444897,NA,"Pro-environment",2252,1,0,0,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2697",1.83665512,"Republican","Pro-development",2255,1,1,0,0,1,0,1,1,"POLADSBIDEN1S4",5
"2698",2.01448317,"Republican","Pro-development",2257,1,1,1,0,0,0,0,1,"POLADSBIDEN1S4",5
"2699",0.66803867,"Democrat","Pro-environment",2258,0,0,0,0,1,0,1,1,"POLADSBIDEN1S4",NA
"2700",0.29499685,NA,"Pro-environment",2274,0,1,0,1,0,0,0,0,"POLADSBIDEN1S4",2
"2701",2.20405469,NA,"Pro-environment",2275,0,1,0,0,1,1,1,1,"POLADSBIDEN1S4",5
"2702",1.49119834,"Republican","Pro-development",2277,1,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2703",2.43466384,NA,"Pro-development",2279,1,1,0,0,1,1,1,0,"POLADSBIDEN1S4",5
"2704",0.44988992,"Democrat","Pro-environment",2285,1,1,1,1,0,1,1,0,"POLADSBIDEN1S4",4
"2705",1.04005575,"Republican","Pro-environment",2287,0,0,1,0,0,1,0,1,"POLADSBIDEN1S4",NA
"2706",1.79556253,NA,"Pro-environment",2288,1,0,0,0,1,1,1,1,"POLADSBIDEN1S4",NA
"2707",0.85031298,NA,"Pro-environment",2289,0,0,0,0,1,0,1,1,"POLADSBIDEN1S4",NA
"2708",1.14074437,NA,"Pro-environment",2290,1,1,0,1,1,1,1,0,"POLADSBIDEN1S4",1
"2709",0.7669456,NA,"Pro-development",2291,1,1,1,1,0,1,0,1,"POLADSBIDEN1S4",3
"2710",1.50171444,"Republican","Pro-development",2296,0,1,0,1,0,0,1,0,"POLADSBIDEN1S4",5
"2711",1.1141273,"Republican","Pro-environment",2303,1,0,0,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2712",0.61927304,NA,"Pro-development",2309,1,0,0,1,1,0,1,0,"POLADSBIDEN1S4",NA
"2713",0.42620552,NA,"Pro-environment",2310,1,1,1,1,1,0,1,1,"POLADSBIDEN1S4",3
"2714",0.40411541,"Republican","Pro-development",2318,1,0,0,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2715",1.60146642,"Republican","Pro-environment",2323,0,1,1,0,1,0,1,0,"POLADSBIDEN1S4",5
"2716",0.81189398,"Republican","Pro-development",2325,1,0,1,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2717",0.71428882,"Republican","Pro-development",2332,1,1,0,0,0,1,1,1,"POLADSBIDEN1S4",5
"2718",2.44081027,"Democrat","Pro-environment",2334,1,0,0,0,0,1,1,1,"POLADSBIDEN1S4",NA
"2719",0.47581072,"Republican","Pro-development",2335,1,0,1,1,1,0,1,0,"POLADSBIDEN1S4",NA
"2720",0.90839452,NA,"Pro-environment",2336,1,1,1,0,1,1,1,0,"POLADSBIDEN1S4",4
"2721",0.34906875,"Republican","Pro-environment",2337,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2722",1.41949479,NA,"Pro-environment",2338,1,0,0,0,1,1,0,1,"POLADSBIDEN1S4",NA
"2723",0.75824952,"Republican","Pro-development",2340,1,1,0,1,1,1,0,0,"POLADSBIDEN1S4",5
"2724",1.24726204,"Republican","Pro-environment",2343,1,0,1,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2725",1.43239842,"Republican","Pro-development",2345,1,0,0,1,0,0,1,0,"POLADSBIDEN1S4",NA
"2726",0.67061776,"Republican","Pro-development",2346,1,0,0,0,0,1,0,1,"POLADSBIDEN1S4",NA
"2727",1.23498193,"Republican","Pro-environment",2349,1,1,1,1,1,0,0,0,"POLADSBIDEN1S4",5
"2728",0.26724468,"Republican","Pro-environment",2350,0,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2729",2.5764296,"Democrat","Pro-environment",2352,1,1,1,0,0,0,0,1,"POLADSBIDEN1S4",4
"2730",0.71012938,"Republican","Pro-development",2360,1,0,0,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2731",1.01421017,"Republican","Pro-development",2364,1,0,0,1,1,0,1,1,"POLADSBIDEN1S4",NA
"2732",1.51890171,"Republican","Pro-development",2366,0,0,0,1,0,1,0,1,"POLADSBIDEN1S4",NA
"2733",1.30939553,NA,"Pro-environment",2373,NA,0,1,1,0,1,0,1,"POLADSBIDEN1S4",NA
"2734",0.65425354,NA,"Pro-environment",2374,0,0,0,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2735",0.29310123,"Republican","Pro-environment",2385,1,1,0,1,0,0,1,0,"POLADSBIDEN1S4",5
"2736",0.26917109,"Republican","Pro-development",2386,1,0,1,1,0,1,0,1,"POLADSBIDEN1S4",NA
"2737",0.51111165,NA,"Pro-development",2387,1,1,0,1,0,0,1,0,"POLADSBIDEN1S4",2
"2738",0.34171839,NA,"Pro-environment",2389,0,1,1,0,1,0,0,1,"POLADSBIDEN1S4",3
"2739",2.26486584,NA,"Pro-environment",2391,1,1,1,1,0,0,1,0,"POLADSBIDEN1S4",5
"2740",0.99730169,NA,"Pro-development",2394,1,0,1,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2741",2.05667764,"Democrat","Pro-environment",2404,0,1,0,0,1,0,0,0,"POLADSBIDEN1S4",4
"2742",0.4567135,"Republican","Pro-environment",2409,1,0,1,0,0,0,1,1,"POLADSBIDEN1S4",NA
"2743",0.52632774,NA,"Pro-environment",2416,1,1,1,0,0,1,0,1,"POLADSBIDEN1S4",5
"2744",2.14851828,"Republican","Pro-environment",2418,1,1,1,1,0,1,0,0,"POLADSBIDEN1S4",4
"2745",1.3658311,NA,"Pro-development",2424,0,0,0,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2746",1.34922142,"Republican","Pro-environment",2428,1,0,1,1,1,1,0,0,"POLADSBIDEN1S4",NA
"2747",0.16992447,NA,"Pro-development",2440,0,1,0,1,0,0,0,1,"POLADSBIDEN1S4",5
"2748",1.33237935,NA,"Pro-environment",2441,1,1,0,0,1,1,0,1,"POLADSBIDEN1S4",5
"2749",0.36471596,NA,"Pro-development",2444,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2750",1.98914692,"Republican",NA,2445,0,0,0,1,1,0,1,1,"POLADSBIDEN1S4",NA
"2751",0.39907365,NA,"Pro-environment",2449,0,1,1,0,0,1,1,0,"POLADSBIDEN1S4",5
"2752",1.1860414,NA,"Pro-environment",2458,1,0,0,0,1,1,1,1,"POLADSBIDEN1S4",NA
"2753",1.73285504,NA,"Pro-environment",2463,1,1,0,1,1,0,0,0,"POLADSBIDEN1S4",4
"2754",0.34021304,NA,"Pro-environment",2469,1,1,1,1,1,1,1,1,"POLADSBIDEN1S4",5
"2755",0.67136516,NA,"Pro-environment",2475,0,1,1,0,1,1,1,0,"POLADSBIDEN1S4",5
"2756",0.98509788,"Republican","Pro-development",2477,0,0,1,0,1,1,1,0,"POLADSBIDEN1S4",NA
"2757",0.37844665,"Republican","Pro-environment",2480,1,1,1,1,1,1,0,0,"POLADSBIDEN1S4",4
"2758",0.85811605,"Republican","Pro-development",2481,1,0,0,1,0,0,0,0,"POLADSBIDEN1S4",NA
"2759",0.37656819,"Republican","Pro-development",2482,0,0,1,0,1,0,0,1,"POLADSBIDEN1S4",NA
"2760",0.79916224,"Democrat","Pro-environment",2485,1,1,0,0,1,1,1,1,"POLADSBIDEN1S4",4
"2761",0.21952451,"Republican","Pro-development",2487,1,0,1,0,0,0,1,1,"POLADSBIDEN1S4",NA
"2762",1.03847042,NA,"Pro-development",2488,0,0,0,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2763",0.20745425,NA,"Pro-environment",2493,1,1,0,0,1,0,1,0,"POLADSBIDEN1S4",4
"2764",0.07396678,NA,"Pro-environment",2501,0,0,1,1,0,0,0,0,"POLADSBIDEN1S4",NA
"2765",1.17343804,"Republican","Pro-development",2502,1,1,1,0,1,0,0,1,"POLADSBIDEN1S4",4
"2766",0.45540625,"Democrat","Pro-environment",2503,1,1,0,1,1,1,0,0,"POLADSBIDEN1S4",3
"2767",0.81877558,"Democrat","Pro-environment",2504,0,1,1,0,1,0,1,1,"POLADSBIDEN1S4",4
"2768",0.34823964,NA,"Pro-environment",2505,0,1,1,1,0,1,0,0,"POLADSBIDEN1S4",1
"2769",0.46649344,"Republican","Pro-environment",2508,0,1,1,1,0,0,1,0,"POLADSBIDEN1S4",4
"2770",0.69358181,"Republican","Pro-environment",2524,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2771",0.33387933,"Republican",NA,2525,1,0,0,0,0,1,1,1,"POLADSBIDEN1S4",NA
"2772",0.24631225,NA,"Pro-development",2533,1,1,1,0,0,0,1,1,"POLADSBIDEN1S4",5
"2773",1.29183108,"Republican","Pro-development",2536,1,1,0,1,0,0,1,0,"POLADSBIDEN1S4",4
"2774",0.43888567,NA,"Pro-environment",2540,1,0,0,1,0,1,0,1,"POLADSBIDEN1S4",NA
"2775",2.4067128,NA,"Pro-environment",2544,0,0,0,1,1,1,0,1,"POLADSBIDEN1S4",NA
"2776",2.59491259,"Republican","Pro-development",2546,1,1,1,1,0,0,0,1,"POLADSBIDEN1S4",5
"2777",0.99895314,NA,"Pro-development",2547,1,1,1,0,0,0,1,0,"POLADSBIDEN1S4",2
"2778",0.12470724,"Democrat","Pro-environment",2550,0,1,0,0,1,1,1,1,"POLADSBIDEN1S4",3
"2779",0.19084497,NA,"Pro-environment",2557,0,0,1,0,0,0,1,1,"POLADSBIDEN1S4",NA
"2780",0.37442864,NA,"Pro-environment",2561,0,0,0,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2781",0.18886387,"Republican","Pro-environment",2563,1,0,0,0,1,0,1,1,"POLADSBIDEN1S4",NA
"2782",0.80279151,NA,"Pro-development",2566,0,0,0,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2783",0.09857845,"Democrat","Pro-environment",2567,1,0,1,1,1,0,1,0,"POLADSBIDEN1S4",NA
"2784",0.93765343,NA,"Pro-environment",2569,1,0,0,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2785",3.32979217,"Republican",NA,2571,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2786",0.46808915,"Republican","Pro-environment",2572,1,1,0,1,1,1,1,0,"POLADSBIDEN1S4",4
"2787",0.2296907,NA,"Pro-environment",2575,1,0,1,1,1,1,1,0,"POLADSBIDEN1S4",NA
"2788",0.47810439,NA,"Pro-environment",2576,1,1,0,0,0,1,1,1,"POLADSBIDEN1S4",4
"2789",0.55159916,NA,"Pro-environment",2580,1,0,1,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2790",1.27060858,NA,"Pro-environment",2592,0,0,0,0,1,0,1,0,"POLADSBIDEN1S4",NA
"2791",0.49737343,"Republican","Pro-environment",2593,0,1,1,1,1,1,0,1,"POLADSBIDEN1S4",5
"2792",0.83797983,"Republican","Pro-environment",2595,0,1,1,1,1,1,0,1,"POLADSBIDEN1S4",5
"2793",0.2741852,NA,"Pro-environment",2599,0,0,1,0,1,1,1,1,"POLADSBIDEN1S4",NA
"2794",0.4083375,NA,"Pro-development",2601,1,0,0,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2795",0.43257138,NA,"Pro-environment",2605,1,1,1,0,1,1,0,0,"POLADSBIDEN1S4",2
"2796",6.07191546,NA,"Pro-development",2610,0,1,1,1,0,1,1,0,"POLADSBIDEN1S4",4
"2797",1.31810629,NA,"Pro-environment",2614,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2798",1.22735519,"Republican","Pro-development",2615,1,1,1,1,1,1,0,0,"POLADSBIDEN1S4",4
"2799",1.38483219,NA,"Pro-environment",2617,0,1,0,0,0,1,1,0,"POLADSBIDEN1S4",5
"2800",0.22337824,NA,"Pro-environment",2620,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2801",2.52648682,"Republican","Pro-environment",2623,0,1,0,0,1,0,0,1,"POLADSBIDEN1S4",4
"2802",0.70937147,"Democrat","Pro-environment",2626,1,0,0,1,1,1,0,1,"POLADSBIDEN1S4",NA
"2803",0.63942166,NA,"Pro-environment",2627,0,1,0,0,0,1,0,0,"POLADSBIDEN1S4",5
"2804",0.32860112,NA,"Pro-environment",2630,1,1,0,0,0,1,1,1,"POLADSBIDEN1S4",5
"2805",0.24123779,NA,"Pro-environment",2633,0,1,1,0,1,1,0,0,"POLADSBIDEN1S4",4
"2806",1.61454802,"Democrat","Pro-environment",2638,0,1,1,0,1,0,0,1,"POLADSBIDEN1S4",2
"2807",0.92240984,NA,"Pro-environment",2643,0,1,1,0,1,0,0,1,"POLADSBIDEN1S4",4
"2808",0.60539452,"Republican","Pro-environment",2644,1,0,0,0,0,1,1,0,"POLADSBIDEN1S4",NA
"2809",1.65702652,"Democrat","Pro-environment",2645,1,0,0,1,1,1,1,0,"POLADSBIDEN1S4",NA
"2810",0.61209859,NA,"Pro-environment",2655,NA,0,1,1,0,0,0,1,"POLADSBIDEN1S4",NA
"2811",0.31600808,NA,"Pro-environment",2657,1,0,1,1,1,1,0,0,"POLADSBIDEN1S4",NA
"2812",0.35845782,NA,"Pro-environment",2661,1,0,0,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2813",0.1569067,NA,"Pro-environment",2666,0,0,1,0,0,1,1,0,"POLADSBIDEN1S4",NA
"2814",0.26604947,NA,"Pro-environment",2667,0,1,0,1,0,1,1,0,"POLADSBIDEN1S4",5
"2815",0.62201679,NA,"Pro-environment",2670,1,0,0,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2816",0.5798251,NA,"Pro-environment",2674,1,1,0,1,0,0,1,0,"POLADSBIDEN1S4",5
"2817",0.37890041,"Democrat","Pro-environment",2675,0,1,1,0,0,1,0,1,"POLADSBIDEN1S4",4
"2818",0.517447,NA,"Pro-environment",2676,0,0,1,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2819",0.83457321,"Republican","Pro-environment",2677,0,0,0,0,1,0,0,1,"POLADSBIDEN1S4",NA
"2820",0.13806937,NA,"Pro-development",2684,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2821",1.6606076,NA,"Pro-environment",2685,1,0,1,0,1,1,1,0,"POLADSBIDEN1S4",NA
"2822",0.36606152,"Democrat","Pro-environment",2688,0,1,0,0,0,0,0,0,"POLADSBIDEN1S4",5
"2823",2.41381888,NA,"Pro-development",2695,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2824",2.34519487,NA,"Pro-development",2698,0,1,1,0,0,1,0,1,"POLADSBIDEN1S4",3
"2825",1.81795129,NA,"Pro-environment",2704,0,0,1,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2826",1.06835114,NA,"Pro-environment",2712,1,1,1,0,0,0,0,1,"POLADSBIDEN1S4",5
"2827",0.38291852,"Republican","Pro-development",2718,1,1,0,0,0,0,0,0,"POLADSBIDEN1S4",5
"2828",0.25178442,NA,"Pro-environment",2726,1,0,1,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2829",0.53188541,NA,"Pro-development",2728,0,1,1,0,0,1,1,1,"POLADSBIDEN1S4",5
"2830",0.40535881,NA,"Pro-environment",2730,1,0,1,0,0,1,0,0,"POLADSBIDEN1S4",NA
"2831",6.86170575,NA,"Pro-environment",2732,0,0,0,0,0,1,0,0,"POLADSBIDEN1S4",NA
"2832",0.47059783,NA,"Pro-environment",2734,0,1,1,1,1,1,1,0,"POLADSBIDEN1S4",5
"2833",0.5958897,NA,"Pro-environment",2740,1,1,1,0,0,1,1,0,"POLADSBIDEN1S4",4
"2834",1.63414224,NA,"Pro-environment",2741,0,0,1,1,0,1,1,0,"POLADSBIDEN1S4",NA
"2835",2.03749978,"Democrat","Pro-development",2743,0,0,0,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2836",0.40306216,"Republican","Pro-environment",2753,0,1,0,0,0,0,0,1,"POLADSBIDEN1S4",4
"2837",1.1249192,"Democrat","Pro-environment",2757,1,0,1,0,1,1,1,0,"POLADSBIDEN1S4",NA
"2838",0.58185646,NA,"Pro-development",2759,0,0,1,0,1,1,1,0,"POLADSBIDEN1S4",NA
"2839",0.89890547,NA,"Pro-environment",2762,0,1,1,0,0,1,0,0,"POLADSBIDEN1S4",4
"2840",0.76949451,NA,"Pro-environment",2771,0,0,0,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2841",0.36636677,"Republican","Pro-environment",2772,0,0,0,1,0,0,1,0,"POLADSBIDEN1S4",NA
"2842",1.23714778,"Republican","Pro-development",2784,0,0,1,0,1,1,1,0,"POLADSBIDEN1S4",NA
"2843",0.88517525,"Republican","Pro-development",2788,1,0,0,1,1,0,1,1,"POLADSBIDEN1S4",NA
"2844",0.20866223,"Republican","Pro-development",2791,1,1,1,0,0,0,0,1,"POLADSBIDEN1S4",5
"2845",0.48156549,NA,"Pro-environment",2794,1,1,1,1,0,1,0,0,"POLADSBIDEN1S4",5
"2846",0.77752748,"Democrat","Pro-environment",2796,0,0,1,0,0,1,1,0,"POLADSBIDEN1S4",NA
"2847",0.17888122,NA,"Pro-environment",2798,0,0,0,1,1,0,1,1,"POLADSBIDEN1S4",NA
"2848",1.2602697,"Republican",NA,2804,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2849",0.36290282,"Democrat","Pro-environment",2806,0,1,1,1,1,1,1,1,"POLADSBIDEN1S4",5
"2850",1.37132206,NA,"Pro-environment",2818,1,1,0,0,0,0,0,1,"POLADSBIDEN1S4",5
"2851",0.48548327,"Republican","Pro-development",2829,0,1,0,0,1,1,1,0,"POLADSBIDEN1S4",2
"2852",0.65875011,NA,"Pro-environment",2831,1,1,0,0,0,0,1,0,"POLADSBIDEN1S4",4
"2853",0.63466683,NA,"Pro-environment",2837,0,1,1,1,1,0,0,0,"POLADSBIDEN1S4",3
"2854",0.57724173,NA,"Pro-development",2840,1,0,0,1,1,1,0,0,"POLADSBIDEN1S4",NA
"2855",0.64060269,"Republican","Pro-environment",2848,1,0,1,0,1,0,0,0,"POLADSBIDEN1S4",NA
"2856",0.83780009,NA,"Pro-environment",2850,1,0,0,1,1,1,0,0,"POLADSBIDEN1S4",NA
"2857",0.94260877,NA,"Pro-development",2853,0,1,1,1,0,0,1,1,"POLADSBIDEN1S4",5
"2858",0.20282565,NA,"Pro-environment",2864,0,0,1,1,1,0,1,1,"POLADSBIDEN1S4",NA
"2859",2.04485651,"Republican","Pro-development",2865,0,1,1,0,0,0,0,0,"POLADSBIDEN1S4",2
"2860",1.14485334,NA,"Pro-development",2881,0,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2861",0.36979459,NA,"Pro-environment",2882,1,0,1,1,1,1,1,1,"POLADSBIDEN1S4",NA
"2862",0.50851943,"Democrat","Pro-environment",2890,0,0,0,1,1,1,1,0,"POLADSBIDEN1S4",NA
"2863",0.16134905,"Republican","Pro-environment",2893,0,0,0,1,1,1,0,0,"POLADSBIDEN1S4",NA
"2864",0.90054081,NA,"Pro-environment",2894,1,1,1,1,1,1,0,1,"POLADSBIDEN1S4",4
"2865",2.59164295,NA,"Pro-development",2895,1,0,1,1,1,0,1,1,"POLADSBIDEN1S4",NA
"2866",0.61641957,NA,"Pro-development",2898,1,1,0,0,0,0,0,1,"POLADSBIDEN1S4",3
"2867",0.15514211,NA,"Pro-environment",2901,0,1,0,1,0,0,1,0,"POLADSBIDEN1S4",5
"2868",0.40211885,NA,"Pro-environment",2902,0,1,0,0,1,0,0,1,"POLADSBIDEN1S4",5
"2869",1.7601516,NA,"Pro-environment",2903,1,1,0,1,0,1,0,0,"POLADSBIDEN1S4",4
"2870",1.1269414,NA,"Pro-development",2909,1,1,1,1,0,1,1,1,"POLADSBIDEN1S4",4
"2871",1.77479366,NA,"Pro-development",2912,0,1,1,0,0,1,0,1,"POLADSBIDEN1S4",4
"2872",1.51176388,NA,"Pro-environment",2914,1,1,1,1,1,0,1,0,"POLADSBIDEN1S4",4
"2873",0.49738755,NA,"Pro-environment",2916,0,0,1,0,0,0,1,0,"POLADSBIDEN1S4",NA
"2874",0.30458919,"Republican","Pro-development",2917,0,1,1,1,0,1,1,0,"POLADSBIDEN1S4",5
"2875",0.57677489,"Republican","Pro-environment",2920,0,1,0,0,0,0,0,0,"POLADSBIDEN1S4",5
"2876",0.1515175,NA,"Pro-environment",2923,1,0,1,1,0,0,1,0,"POLADSBIDEN1S4",NA
"2877",0.54214519,NA,"Pro-development",2927,0,0,0,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2878",0.17004305,NA,"Pro-environment",2931,1,1,0,0,1,1,1,1,"POLADSBIDEN1S4",5
"2879",3.70014189,NA,"Pro-environment",2933,1,0,1,0,0,1,1,0,"POLADSBIDEN1S4",NA
"2880",0.57149516,NA,"Pro-environment",2934,0,1,0,0,1,1,1,1,"POLADSBIDEN1S4",4
"2881",1.34150149,NA,"Pro-development",2935,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2882",1.43441262,"Republican","Pro-development",2939,1,0,0,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2883",0.19047129,"Republican","Pro-development",2940,0,1,0,1,0,1,0,1,"POLADSBIDEN1S4",4
"2884",3.58892617,"Democrat","Pro-environment",2942,0,1,0,0,1,0,1,1,"POLADSBIDEN1S4",1
"2885",0.50190897,NA,"Pro-environment",2944,0,0,1,0,1,1,0,1,"POLADSBIDEN1S4",NA
"2886",0.31877273,"Democrat","Pro-environment",2945,1,0,0,1,0,0,1,0,"POLADSBIDEN1S4",NA
"2887",1.84855672,"Republican","Pro-development",2950,0,1,1,0,0,0,1,1,"POLADSBIDEN1S4",5
"2888",1.58185139,"Republican","Pro-environment",2960,0,1,1,0,1,0,0,1,"POLADSBIDEN1S4",5
"2889",0.90858569,NA,"Pro-environment",2961,1,0,1,1,0,0,1,1,"POLADSBIDEN1S4",NA
"2890",0.2674512,"Republican","Pro-development",2966,0,1,0,1,0,0,0,0,"POLADSBIDEN1S4",5
"2891",1.59848657,NA,"Pro-development",2971,1,0,0,0,1,0,0,0,"POLADSBIDEN1S4",NA
"2892",2.15195931,"Republican","Pro-environment",2972,0,1,1,1,0,0,0,0,"POLADSBIDEN1S4",5
"2893",0.555472,NA,"Pro-environment",2974,1,0,1,0,0,1,1,1,"POLADSBIDEN1S4",NA
"2894",0.6668131,"Republican","Pro-environment",2975,1,0,0,1,1,0,1,0,"POLADSBIDEN1S4",NA
"2895",1.42983692,"Republican","Pro-environment",2976,0,0,0,0,1,1,0,1,"POLADSBIDEN1S4",NA
"2896",0.92990489,"Republican","Pro-development",2986,1,1,1,0,0,0,0,0,"POLADSBIDEN1S4",5
"2897",0.24809066,NA,"Pro-environment",2990,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2898",0.29964476,"Republican","Pro-environment",2995,1,1,1,0,0,0,1,0,"POLADSBIDEN1S4",5
"2899",0.66815486,"Democrat","Pro-environment",2997,0,1,0,1,1,0,1,0,"POLADSBIDEN1S4",5
"2900",1.21980994,NA,"Pro-environment",2999,0,0,1,1,1,1,0,0,"POLADSBIDEN1S4",NA
"2901",1.54996015,"Republican","Pro-development",3000,0,1,0,1,1,0,0,1,"POLADSBIDEN1S4",5
"2902",3.0043785,"Republican","Pro-environment",3001,1,0,1,1,0,1,1,0,"POLADSBIDEN1S4",NA
"2903",0.47590658,NA,"Pro-environment",3005,1,1,0,0,1,0,0,1,"POLADSBIDEN1S4",5
"2904",3.4509994,"Republican","Pro-development",3010,1,0,1,0,1,1,0,1,"POLADSBIDEN1S4",NA
"2905",0.45677644,"Democrat","Pro-development",3011,0,1,1,0,0,1,1,0,"POLADSBIDEN1S4",3
"2906",0.46247741,"Democrat","Pro-environment",3018,0,1,1,0,0,0,1,1,"POLADSBIDEN1S4",4
"2907",0.24724077,NA,"Pro-development",3021,0,1,0,0,0,1,1,1,"POLADSBIDEN1S4",4
"2908",0.22440668,NA,"Pro-environment",3022,0,1,0,1,1,0,0,1,"POLADSBIDEN1S4",4
"2909",0.30104777,"Democrat","Pro-development",3024,0,0,0,0,1,1,0,1,"POLADSBIDEN1S4",NA
"2910",2.31940916,"Democrat","Pro-environment",3028,1,1,0,1,0,1,0,1,"POLADSBIDEN1S4",5
"2911",1.1323023,"Republican","Pro-development",3029,0,0,1,0,0,1,0,0,"POLADSBIDEN1S4",NA
"2912",0.37467215,NA,"Pro-environment",3030,0,0,1,1,0,0,1,1,"POLADSBIDEN1S4",NA
"2913",0.46668636,"Democrat","Pro-environment",3031,1,1,0,0,0,0,0,0,"POLADSBIDEN1S4",5
"2914",0.94590679,NA,"Pro-development",3035,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2915",0.22723398,NA,"Pro-development",3040,1,0,0,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2916",1.60750706,"Republican","Pro-development",3041,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2917",0.80068574,NA,"Pro-environment",3045,1,0,0,1,1,1,1,1,"POLADSBIDEN1S4",NA
"2918",2.12450209,"Republican","Pro-environment",3047,0,1,1,0,1,0,0,0,"POLADSBIDEN1S4",5
"2919",0.47102499,"Republican","Pro-development",3048,1,0,0,1,1,1,0,0,"POLADSBIDEN1S4",NA
"2920",1.38151487,NA,"Pro-environment",3050,1,1,1,1,0,0,0,0,"POLADSBIDEN1S4",5
"2921",0.52400321,NA,"Pro-development",3054,1,0,1,0,0,1,1,0,"POLADSBIDEN1S4",NA
"2922",0.2643083,"Democrat","Pro-environment",3055,0,1,0,1,1,1,0,0,"POLADSBIDEN1S4",4
"2923",1.11411727,NA,"Pro-environment",3060,0,1,1,1,0,0,0,0,"POLADSBIDEN1S4",5
"2924",1.36474418,"Republican","Pro-environment",3065,0,0,0,0,1,0,1,0,"POLADSBIDEN1S4",NA
"2925",0.50314069,NA,"Pro-environment",3066,0,0,0,1,0,0,1,1,"POLADSBIDEN1S4",NA
"2926",0.66299046,"Republican","Pro-development",3067,1,1,0,1,1,0,0,1,"POLADSBIDEN1S4",4
"2927",0.54488762,NA,"Pro-environment",3071,1,0,1,0,0,0,0,1,"POLADSBIDEN1S4",NA
"2928",0.33658996,NA,"Pro-environment",3073,0,0,0,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2929",3.29424633,NA,"Pro-environment",3074,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2930",2.2745176,"Republican","Pro-development",3077,NA,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2931",3.1817039,NA,"Pro-environment",3079,1,0,0,1,1,0,1,0,"POLADSBIDEN1S4",NA
"2932",2.37488045,NA,"Pro-environment",3081,1,0,0,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2933",1.26789527,NA,"Pro-development",3086,0,0,0,0,1,1,1,0,"POLADSBIDEN1S4",NA
"2934",0.99373296,"Republican","Pro-development",3090,0,1,0,1,1,0,0,1,"POLADSBIDEN1S4",4
"2935",0.8031328,"Republican","Pro-environment",3091,1,1,1,1,1,0,0,1,"POLADSBIDEN1S4",4
"2936",0.1391326,NA,"Pro-development",3094,0,0,0,0,0,0,1,0,"POLADSBIDEN1S4",NA
"2937",0.9878018,"Republican","Pro-development",3095,0,0,0,0,0,0,0,1,"POLADSBIDEN1S4",NA
"2938",0.55449733,NA,"Pro-environment",3096,1,1,0,0,0,1,0,1,"POLADSBIDEN1S4",5
