"","WEIGHT","pid","orientation","CaseId","Trump","Biden","Exxon","Patagonia","Power","Sierra","Colgate","MSC","experiment","estimate"
"2835",0.41319097,"Republican","Pro-environment",7900,1,0,0,0,1,0,1,0,"POLADSBIDEN1S4",NA
"2836",1.02567996,NA,"Pro-environment",7901,0,0,0,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2837",0.92104247,"Republican","Pro-development",7909,1,1,0,0,1,0,0,0,"POLADSBIDEN1S4",2
"2838",0.14744554,"Democrat","Pro-environment",7913,0,1,0,1,1,0,0,1,"POLADSBIDEN1S4",3
"2839",0.32473673,NA,"Pro-environment",7914,1,1,0,1,1,1,1,1,"POLADSBIDEN1S4",4
"2840",0.68836196,"Republican","Pro-environment",7917,0,0,0,1,0,0,1,1,"POLADSBIDEN1S4",NA
"2841",0.75611829,"Democrat","Pro-environment",7927,0,0,0,1,1,1,1,1,"POLADSBIDEN1S4",NA
"2842",1.11629471,"Republican","Pro-development",7930,1,1,0,0,1,1,1,1,"POLADSBIDEN1S4",5
"2843",0.29020383,"Democrat","Pro-environment",7931,1,0,1,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2844",0.18895706,"Democrat","Pro-development",7938,1,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2845",1.47284179,NA,"Pro-environment",7939,0,1,0,1,1,0,1,0,"POLADSBIDEN1S4",5
"2846",0.34696509,"Republican","Pro-development",7953,0,1,1,0,0,0,0,0,"POLADSBIDEN1S4",5
"2847",1.4060525,"Republican","Pro-environment",7954,0,1,1,1,1,0,0,1,"POLADSBIDEN1S4",4
"2848",1.00321293,"Democrat","Pro-development",7955,1,0,0,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2849",0.82070888,"Republican","Pro-development",7957,1,1,0,1,0,0,0,0,"POLADSBIDEN1S4",5
"2850",2.33709523,"Democrat","Pro-environment",7959,1,0,0,0,1,1,0,1,"POLADSBIDEN1S4",NA
"2851",0.53473421,"Republican","Pro-development",7966,1,1,1,1,0,1,0,1,"POLADSBIDEN1S4",5
"2852",2.11972842,"Democrat","Pro-development",7969,1,0,1,1,0,0,0,0,"POLADSBIDEN1S4",NA
"2853",1.68432483,"Democrat","Pro-development",7972,1,0,0,0,0,0,1,1,"POLADSBIDEN1S4",NA
"2854",1.35923004,"Democrat","Pro-environment",7973,1,1,1,1,1,1,0,0,"POLADSBIDEN1S4",5
"2855",1.32551985,"Democrat","Pro-environment",7977,1,0,1,1,1,1,0,0,"POLADSBIDEN1S4",NA
"2856",1.62208151,"Democrat","Pro-environment",7978,0,1,0,1,1,0,0,0,"POLADSBIDEN1S4",1
"2857",1.67919071,"Democrat","Pro-environment",7983,0,0,0,1,0,0,1,1,"POLADSBIDEN1S4",NA
"2858",1.01849622,"Democrat","Pro-environment",7984,1,1,0,1,1,1,0,0,"POLADSBIDEN1S4",4
"2859",1.19154531,"Republican","Pro-environment",7986,1,1,1,1,0,1,0,1,"POLADSBIDEN1S4",5
"2860",0.79354019,"Democrat","Pro-environment",7988,1,1,0,1,0,1,0,0,"POLADSBIDEN1S4",3
"2861",0.38078654,"Democrat","Pro-environment",7998,1,0,1,0,1,0,1,0,"POLADSBIDEN1S4",NA
"2862",1.4674057,"Republican","Pro-environment",7999,1,1,0,0,0,1,0,0,"POLADSBIDEN1S4",2
"2863",0.49768198,NA,"Pro-environment",8000,1,0,0,1,0,0,1,0,"POLADSBIDEN1S4",NA
"2864",1.90412369,"Republican","Pro-development",8004,1,0,0,1,0,1,0,1,"POLADSBIDEN1S4",NA
"2865",1.87335642,"Republican","Pro-development",8020,0,0,0,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2866",0.95644098,"Republican","Pro-development",8024,1,0,0,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2867",0.6392391,NA,"Pro-development",8029,0,1,0,0,1,1,0,0,"POLADSBIDEN1S4",4
"2868",0.66804865,"Democrat","Pro-environment",8036,1,0,0,1,1,1,1,1,"POLADSBIDEN1S4",NA
"2869",1.05015852,"Democrat","Pro-environment",8037,0,0,0,0,0,0,0,1,"POLADSBIDEN1S4",NA
"2870",0.21267058,NA,"Pro-environment",8039,0,0,0,0,1,0,0,0,"POLADSBIDEN1S4",NA
"2871",0.29145175,"Republican","Pro-development",8040,1,1,1,0,1,1,0,0,"POLADSBIDEN1S4",5
"2872",1.24229853,"Democrat","Pro-development",8041,1,1,0,1,0,0,1,1,"POLADSBIDEN1S4",5
"2873",1.46220008,"Democrat","Pro-environment",8042,0,0,0,1,0,0,0,1,"POLADSBIDEN1S4",NA
"2874",0.25863206,NA,"Pro-environment",8051,0,0,0,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2875",0.64320615,"Democrat","Pro-environment",8052,0,1,0,0,1,0,1,1,"POLADSBIDEN1S4",4
"2876",0.43945088,"Democrat","Pro-environment",8059,0,1,0,0,0,0,1,0,"POLADSBIDEN1S4",5
"2877",0.98180164,"Republican","Pro-development",8065,1,1,0,0,0,1,1,1,"POLADSBIDEN1S4",5
"2878",0.9746268,"Republican","Pro-development",8066,1,0,1,0,0,0,0,1,"POLADSBIDEN1S4",NA
"2879",0.47526476,"Democrat","Pro-environment",8069,0,0,0,0,1,1,1,1,"POLADSBIDEN1S4",NA
"2880",2.16352921,"Republican","Pro-environment",8070,0,1,0,0,0,1,1,0,"POLADSBIDEN1S4",5
"2881",1.15911373,"Democrat","Pro-environment",8071,1,0,0,1,1,0,1,1,"POLADSBIDEN1S4",NA
"2882",0.45899423,"Republican","Pro-development",8076,1,1,0,1,1,1,0,0,"POLADSBIDEN1S4",4
"2883",0.62548344,"Democrat","Pro-development",8080,1,0,0,1,0,1,1,0,"POLADSBIDEN1S4",NA
"2884",1.69957227,"Democrat","Pro-environment",8082,0,1,1,1,1,1,0,0,"POLADSBIDEN1S4",4
"2885",1.44541683,"Democrat","Pro-environment",8083,0,0,0,1,1,0,1,0,"POLADSBIDEN1S4",NA
"2886",0.42218108,"Republican","Pro-development",8085,1,0,0,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2887",1.7051907,"Republican","Pro-development",8086,0,0,0,0,1,0,1,0,"POLADSBIDEN1S4",NA
"2888",0.94077859,"Democrat","Pro-development",8087,1,0,1,0,1,1,1,1,"POLADSBIDEN1S4",NA
"2889",5.61896834,NA,"Pro-environment",8091,1,0,0,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2890",0.34497376,"Democrat","Pro-development",8094,1,1,1,0,1,0,1,1,"POLADSBIDEN1S4",4
"2891",0.17441646,"Democrat","Pro-environment",8097,1,0,1,1,0,1,0,1,"POLADSBIDEN1S4",NA
"2892",0.86126285,"Republican","Pro-development",8099,1,1,0,1,0,1,1,0,"POLADSBIDEN1S4",5
"2893",0.94591695,"Republican","Pro-development",8104,1,1,1,1,0,1,1,1,"POLADSBIDEN1S4",5
"2894",1.50743928,"Republican","Pro-environment",8105,1,0,1,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2895",2.52723137,"Republican","Pro-development",8109,0,0,0,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2896",0.17767089,"Democrat","Pro-environment",8112,1,0,1,1,1,1,0,1,"POLADSBIDEN1S4",NA
"2897",0.61068001,"Democrat","Pro-environment",8115,1,1,0,1,1,0,1,1,"POLADSBIDEN1S4",3
"2898",1.21782402,"Democrat","Pro-environment",8119,1,0,0,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2899",2.91161754,"Republican","Pro-development",8128,1,0,1,1,1,1,1,1,"POLADSBIDEN1S4",NA
"2900",0.14826526,"Republican","Pro-development",8130,0,0,0,1,0,0,0,1,"POLADSBIDEN1S4",NA
"2901",0.1739446,"Democrat","Pro-environment",8132,0,0,1,1,0,0,1,0,"POLADSBIDEN1S4",NA
"2902",1.08145139,"Democrat","Pro-development",8140,0,1,0,1,0,1,0,1,"POLADSBIDEN1S4",5
"2903",2.18121733,"Democrat","Pro-environment",8150,1,0,0,0,1,0,0,1,"POLADSBIDEN1S4",NA
"2904",0.43812016,"Republican","Pro-development",8151,0,1,1,1,1,1,0,1,"POLADSBIDEN1S4",5
"2905",0.29243439,"Democrat","Pro-environment",8156,1,0,1,1,0,0,1,1,"POLADSBIDEN1S4",NA
"2906",0.49113833,"Democrat","Pro-development",8158,1,1,0,0,1,1,1,0,"POLADSBIDEN1S4",3
"2907",0.48265117,"Democrat","Pro-environment",8159,0,1,0,0,1,1,1,0,"POLADSBIDEN1S4",4
"2908",0.42421174,"Democrat","Pro-environment",8160,0,0,1,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2909",0.29687169,NA,"Pro-environment",8161,0,0,1,1,0,0,0,1,"POLADSBIDEN1S4",NA
"2910",0.938102,"Democrat","Pro-environment",8169,1,0,0,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2911",0.21384785,"Republican","Pro-environment",8180,0,1,1,0,1,0,1,1,"POLADSBIDEN1S4",5
"2912",1.59938515,NA,"Pro-development",8183,1,1,0,1,1,0,0,1,"POLADSBIDEN1S4",5
"2913",1.9318509,"Republican","Pro-development",8185,0,1,0,1,0,1,1,0,"POLADSBIDEN1S4",4
"2914",1.17950598,"Republican","Pro-development",8187,1,1,0,1,1,1,1,0,"POLADSBIDEN1S4",5
"2915",0.25072698,"Democrat","Pro-environment",8188,1,1,0,0,0,0,1,1,"POLADSBIDEN1S4",2
"2916",0.32926857,"Republican","Pro-development",8190,1,0,1,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2917",2.54569976,"Democrat","Pro-environment",8194,1,1,1,0,0,0,1,1,"POLADSBIDEN1S4",5
"2918",0.23679798,"Democrat","Pro-development",8201,1,0,1,1,1,0,0,1,"POLADSBIDEN1S4",NA
"2919",0.74092653,"Republican","Pro-development",8204,1,1,1,0,1,0,1,0,"POLADSBIDEN1S4",5
"2920",0.5327522,"Democrat","Pro-environment",8208,1,1,0,0,0,0,0,0,"POLADSBIDEN1S4",4
"2921",0.96284493,"Democrat","Pro-environment",8211,1,0,0,1,0,1,0,1,"POLADSBIDEN1S4",NA
"2922",0.11797984,"Republican","Pro-environment",8213,0,0,1,0,1,0,1,0,"POLADSBIDEN1S4",NA
"2923",0.42762672,"Democrat","Pro-development",8216,1,0,0,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2924",1.34620798,"Democrat","Pro-environment",8217,1,0,0,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2925",1.25430779,"Democrat","Pro-environment",8223,0,1,1,0,1,0,0,0,"POLADSBIDEN1S4",3
"2926",0.96398955,NA,"Pro-environment",8237,0,1,1,0,1,1,1,1,"POLADSBIDEN1S4",5
"2927",0.17248262,"Democrat","Pro-environment",8240,0,1,1,0,0,1,0,0,"POLADSBIDEN1S4",4
"2928",1.23113908,"Republican","Pro-development",8244,0,1,0,1,1,1,1,1,"POLADSBIDEN1S4",5
"2929",1.48056646,"Democrat","Pro-environment",8248,0,1,0,0,0,0,0,0,"POLADSBIDEN1S4",4
"2930",0.95669014,"Democrat",NA,8250,0,1,0,0,1,0,1,1,"POLADSBIDEN1S4",4
"2931",1.5549323,"Republican","Pro-development",8252,0,0,0,0,1,0,0,0,"POLADSBIDEN1S4",NA
"2932",0.32734361,"Democrat","Pro-development",8254,1,1,0,1,0,0,0,0,"POLADSBIDEN1S4",5
"2933",0.49211979,NA,"Pro-development",8257,1,1,0,0,1,0,1,0,"POLADSBIDEN1S4",5
"2934",1.77531752,"Republican","Pro-environment",8260,1,0,0,1,0,0,1,1,"POLADSBIDEN1S4",NA
"2935",1.26923517,"Democrat","Pro-environment",8264,1,0,1,0,1,1,1,0,"POLADSBIDEN1S4",NA
"2936",1.12119952,"Republican","Pro-development",8266,0,1,0,0,1,0,0,1,"POLADSBIDEN1S4",5
"2937",0.23175357,"Democrat","Pro-environment",8267,1,0,0,1,1,0,1,1,"POLADSBIDEN1S4",NA
"2938",0.09849442,"Republican","Pro-development",8269,0,0,0,1,1,0,1,0,"POLADSBIDEN1S4",NA
"2939",0.66698562,"Democrat","Pro-development",8273,1,0,0,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2940",0.79125468,"Democrat","Pro-environment",8280,0,1,1,1,1,0,1,0,"POLADSBIDEN1S4",4
"2941",0.58476523,"Republican","Pro-environment",8281,0,1,0,0,0,1,1,0,"POLADSBIDEN1S4",5
"2942",2.95415872,"Democrat","Pro-environment",8286,1,0,0,0,1,0,1,1,"POLADSBIDEN1S4",NA
"2943",1.1522812,"Democrat","Pro-development",8287,1,1,1,1,1,0,1,1,"POLADSBIDEN1S4",4
"2944",0.39186403,"Republican","Pro-environment",8292,0,1,1,0,0,0,1,1,"POLADSBIDEN1S4",5
"2945",0.63817121,"Democrat","Pro-development",8297,1,1,0,1,1,0,1,1,"POLADSBIDEN1S4",4
"2946",1.6953626,"Democrat","Pro-environment",8298,0,0,0,0,1,0,0,1,"POLADSBIDEN1S4",NA
"2947",1.08274289,"Democrat","Pro-environment",8300,0,1,0,0,0,0,0,0,"POLADSBIDEN1S4",4
"2948",0.5610413,"Democrat","Pro-environment",8306,1,0,0,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2949",0.03495224,"Democrat","Pro-environment",8308,0,1,1,1,1,0,1,1,"POLADSBIDEN1S4",4
"2950",2.46536739,"Democrat","Pro-environment",8312,1,0,0,1,0,1,0,1,"POLADSBIDEN1S4",NA
"2951",0.68890064,"Democrat","Pro-environment",8314,1,0,0,0,1,0,1,0,"POLADSBIDEN1S4",NA
"2952",0.84739308,"Republican","Pro-development",8317,1,0,0,1,1,0,1,0,"POLADSBIDEN1S4",NA
"2953",1.59110951,"Republican","Pro-development",8321,0,0,1,0,0,0,0,1,"POLADSBIDEN1S4",NA
"2954",0.95585192,NA,"Pro-development",8324,0,0,0,1,1,1,0,1,"POLADSBIDEN1S4",NA
"2955",0.85515421,"Democrat","Pro-environment",8325,0,1,0,0,0,0,1,1,"POLADSBIDEN1S4",4
"2956",1.11361917,NA,"Pro-environment",8326,0,0,1,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2957",1.54025539,NA,"Pro-development",8328,1,1,1,1,1,1,0,1,"POLADSBIDEN1S4",5
"2958",0.11011953,"Democrat","Pro-environment",8329,1,1,0,0,1,1,1,1,"POLADSBIDEN1S4",4
"2959",2.7709399,"Republican","Pro-development",8333,0,0,1,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2960",0.81330625,"Republican","Pro-development",8335,1,0,0,0,0,1,0,1,"POLADSBIDEN1S4",NA
"2961",0.38572501,"Democrat","Pro-environment",8343,0,1,0,1,0,0,0,1,"POLADSBIDEN1S4",1
"2962",0.27156378,"Democrat","Pro-environment",8349,1,0,1,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2963",0.19471149,"Republican","Pro-environment",8351,0,1,1,1,0,1,0,0,"POLADSBIDEN1S4",4
"2964",0.22784218,"Democrat","Pro-environment",8355,1,1,1,1,1,0,0,1,"POLADSBIDEN1S4",5
"2965",0.27691278,"Republican","Pro-development",8359,0,1,0,1,1,0,1,1,"POLADSBIDEN1S4",3
"2966",0.68127976,"Democrat","Pro-environment",8361,0,1,1,0,0,1,0,1,"POLADSBIDEN1S4",5
"2967",0.866716,"Democrat","Pro-environment",8364,0,0,0,1,0,0,0,0,"POLADSBIDEN1S4",NA
"2968",0.77927016,"Democrat","Pro-development",8366,1,1,1,0,0,1,0,0,"POLADSBIDEN1S4",5
"2969",0.640874,"Democrat","Pro-environment",8368,1,0,1,0,0,1,1,1,"POLADSBIDEN1S4",NA
"2970",0.76045848,"Democrat","Pro-environment",8376,1,1,0,1,0,1,0,1,"POLADSBIDEN1S4",2
"2971",0.20709148,"Democrat","Pro-environment",8382,1,0,0,1,1,1,1,1,"POLADSBIDEN1S4",NA
"2972",2.70310702,"Democrat","Pro-development",8384,1,1,0,1,1,1,1,1,"POLADSBIDEN1S4",4
"2973",0.66090268,"Democrat","Pro-environment",8386,1,1,0,0,1,1,1,0,"POLADSBIDEN1S4",4
"2974",1.0143059,NA,"Pro-development",8395,1,0,1,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2975",0.66370042,"Democrat","Pro-development",8398,1,0,1,1,0,0,0,1,"POLADSBIDEN1S4",NA
"2976",0.3595992,"Democrat","Pro-environment",8401,1,1,1,1,1,0,0,0,"POLADSBIDEN1S4",3
"2977",1.11357101,"Democrat","Pro-environment",8404,1,1,1,0,1,1,0,1,"POLADSBIDEN1S4",3
"2978",0.24050161,"Republican","Pro-development",8406,1,0,0,0,0,0,0,1,"POLADSBIDEN1S4",NA
"2979",0.20911668,"Republican","Pro-development",8413,1,1,0,1,1,0,1,0,"POLADSBIDEN1S4",5
"2980",1.35094375,"Republican","Pro-environment",8414,0,0,1,1,1,1,1,0,"POLADSBIDEN1S4",NA
"2981",2.6082925,"Democrat","Pro-environment",8415,1,0,0,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2982",0.77079604,"Republican","Pro-development",8417,1,0,1,1,0,1,0,0,"POLADSBIDEN1S4",NA
"2983",1.21631874,"Republican","Pro-environment",8422,0,1,1,1,0,0,1,0,"POLADSBIDEN1S4",4
"2984",0.05083268,"Democrat","Pro-environment",8428,1,1,0,1,1,0,1,0,"POLADSBIDEN1S4",4
"2985",2.10045389,"Democrat","Pro-environment",8429,0,1,0,1,1,0,1,1,"POLADSBIDEN1S4",4
"2986",0.41563015,"Republican","Pro-development",8436,1,0,1,0,0,0,0,0,"POLADSBIDEN1S4",NA
"2987",2.15331687,"Republican","Pro-development",8441,1,0,1,0,0,0,1,0,"POLADSBIDEN1S4",NA
"2988",0.77662946,"Democrat","Pro-environment",8443,1,1,1,0,0,1,1,1,"POLADSBIDEN1S4",2
"2989",0.97448686,"Republican","Pro-environment",8451,0,0,1,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2990",0.35478616,NA,"Pro-development",8453,1,0,1,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2991",1.07020887,"Democrat","Pro-environment",8454,1,1,1,1,0,1,0,1,"POLADSBIDEN1S4",3
"2992",3.15259283,"Democrat","Pro-environment",8464,1,0,1,1,1,0,0,0,"POLADSBIDEN1S4",NA
"2993",1.0208656,"Democrat","Pro-environment",8465,1,0,1,1,0,1,1,1,"POLADSBIDEN1S4",NA
"2994",2.07100664,"Democrat","Pro-development",8472,0,1,1,0,0,0,0,0,"POLADSBIDEN1S4",4
"2995",0.59800258,"Republican","Pro-environment",8474,1,1,0,0,1,1,0,0,"POLADSBIDEN1S4",4
"2996",0.10295514,"Republican","Pro-environment",8477,0,1,1,0,1,1,0,1,"POLADSBIDEN1S4",5
"2997",1.17194057,NA,"Pro-development",8478,1,0,0,1,0,0,0,1,"POLADSBIDEN1S4",NA
"2998",0.9902048,"Republican","Pro-development",8482,0,0,1,0,1,1,0,0,"POLADSBIDEN1S4",NA
"2999",0.29540659,NA,"Pro-environment",8485,1,1,0,1,0,1,1,1,"POLADSBIDEN1S4",5
"3000",0.74026545,NA,"Pro-development",8486,1,1,1,1,0,1,0,0,"POLADSBIDEN1S4",4
"3001",0.22178688,"Republican","Pro-environment",8488,0,0,1,1,0,0,1,1,"POLADSBIDEN1S4",NA
"3002",3.00610389,"Democrat","Pro-environment",8489,1,1,1,0,1,0,0,0,"POLADSBIDEN1S4",4
"3003",1.23507181,"Democrat","Pro-environment",8491,0,0,0,0,0,0,1,1,"POLADSBIDEN1S4",NA
"3004",0.28631791,"Republican","Pro-development",8498,1,0,1,0,1,1,0,1,"POLADSBIDEN1S4",NA
"3005",1.01565565,"Republican","Pro-environment",8499,1,0,1,1,0,1,0,0,"POLADSBIDEN1S4",NA
"3006",0.92529844,"Democrat","Pro-development",8510,0,1,0,1,1,1,1,0,"POLADSBIDEN1S4",5
"3007",0.74724188,"Republican","Pro-development",8512,0,0,1,1,1,1,0,0,"POLADSBIDEN1S4",NA
"3008",0.50721266,"Democrat","Pro-environment",8514,1,0,1,1,1,0,1,0,"POLADSBIDEN1S4",NA
"3009",1.48056646,NA,"Pro-development",8519,0,1,1,0,0,1,0,1,"POLADSBIDEN1S4",5
"3010",0.72891686,"Democrat","Pro-development",8524,0,1,1,0,1,1,1,1,"POLADSBIDEN1S4",3
"3011",0.45989331,"Republican","Pro-environment",8532,1,0,1,0,0,1,0,0,"POLADSBIDEN1S4",NA
"3012",1.05572638,"Republican","Pro-development",8533,0,1,0,0,1,1,1,1,"POLADSBIDEN1S4",4
"3013",0.56696044,"Democrat","Pro-development",8537,0,1,1,0,0,0,1,0,"POLADSBIDEN1S4",3
"3014",0.09032147,"Democrat","Pro-environment",8540,0,1,0,0,1,0,0,1,"POLADSBIDEN1S4",4
"3015",1.55599705,"Republican","Pro-development",8541,1,0,0,0,0,1,1,0,"POLADSBIDEN1S4",NA
"3016",0.2731349,"Republican","Pro-development",8543,0,0,0,1,0,1,0,1,"POLADSBIDEN1S4",NA
"3017",0.57293841,"Democrat","Pro-environment",8545,0,1,0,0,0,1,0,1,"POLADSBIDEN1S4",4
"3018",1.11414423,"Democrat","Pro-environment",8550,0,1,0,0,1,1,0,0,"POLADSBIDEN1S4",5
"3019",0.19713952,"Democrat","Pro-development",8551,1,0,0,0,0,1,1,0,"POLADSBIDEN1S4",NA
"3020",0.28821498,"Democrat","Pro-environment",8558,1,0,1,0,1,0,1,0,"POLADSBIDEN1S4",NA
"3021",0.97450479,"Democrat","Pro-development",8559,0,1,0,0,1,1,0,1,"POLADSBIDEN1S4",5
"3022",0.32010731,"Republican","Pro-development",8563,0,0,1,1,0,1,0,1,"POLADSBIDEN1S4",NA
"3023",1.106057,"Democrat","Pro-environment",8565,0,1,0,1,1,1,1,0,"POLADSBIDEN1S4",5
"3024",0.78079201,"Republican","Pro-development",8569,1,0,1,1,1,0,0,0,"POLADSBIDEN1S4",NA
"3025",0.36265563,"Democrat","Pro-environment",8573,0,0,1,1,1,1,0,0,"POLADSBIDEN1S4",NA
"3026",0.90699448,"Democrat","Pro-environment",8576,1,1,0,1,1,1,0,1,"POLADSBIDEN1S4",4
"3027",0.44683137,"Democrat","Pro-development",8577,0,1,1,1,0,1,1,1,"POLADSBIDEN1S4",3
"3028",0.42571685,"Democrat","Pro-environment",8579,1,1,1,1,1,1,1,1,"POLADSBIDEN1S4",4
"3029",0.94376692,"Republican","Pro-environment",8587,1,0,0,0,0,0,0,1,"POLADSBIDEN1S4",NA
"3030",0.70913832,"Democrat","Pro-environment",8589,1,1,1,1,1,1,1,1,"POLADSBIDEN1S4",3
"3031",1.87229674,"Republican","Pro-development",8590,0,0,0,0,0,1,1,1,"POLADSBIDEN1S4",NA
"3032",2.16441822,"Democrat","Pro-environment",8591,0,1,1,0,1,0,0,0,"POLADSBIDEN1S4",3
"3033",0.84588468,"Democrat","Pro-development",8593,0,1,1,1,0,0,1,0,"POLADSBIDEN1S4",3
"3034",0.70053049,"Democrat",NA,8594,0,0,1,1,1,1,0,0,"POLADSBIDEN1S4",NA
"3035",1.44950005,"Democrat","Pro-environment",8598,0,1,0,1,0,1,0,1,"POLADSBIDEN1S4",4
"3036",3.19447597,"Democrat","Pro-environment",8602,0,0,0,0,1,1,1,0,"POLADSBIDEN1S4",NA
"3037",2.449791,NA,"Pro-environment",8613,0,0,0,1,0,0,0,0,"POLADSBIDEN1S4",NA
"3038",0.90326888,"Republican","Pro-development",8614,1,1,1,0,0,1,1,0,"POLADSBIDEN1S4",5
"3039",1.91896283,"Republican","Pro-development",8616,1,0,1,0,1,1,1,1,"POLADSBIDEN1S4",NA
"3040",0.2054509,"Democrat","Pro-environment",5054,1,0,0,1,0,1,1,0,"POLADSBIDEN2S4",4
"3041",0.71141345,"Democrat","Pro-environment",5057,1,1,0,0,0,0,1,0,"POLADSBIDEN2S4",NA
"3042",1.04620533,"Democrat","Pro-environment",5059,1,0,0,1,1,0,0,1,"POLADSBIDEN2S4",5
"3043",0.52728668,"Democrat","Pro-development",5063,1,1,0,1,1,1,1,1,"POLADSBIDEN2S4",NA
"3044",0.6781819,NA,"Pro-development",5064,1,1,0,0,1,0,1,1,"POLADSBIDEN2S4",NA
"3045",0.70259683,"Republican","Pro-development",5067,0,1,0,1,1,0,0,0,"POLADSBIDEN2S4",NA
"3046",1.85219344,"Democrat","Pro-environment",5069,1,1,1,0,0,0,1,1,"POLADSBIDEN2S4",NA
"3047",0.97551342,"Democrat","Pro-environment",5077,0,1,0,1,0,1,1,1,"POLADSBIDEN2S4",NA
"3048",0.74204567,"Democrat","Pro-environment",5078,0,1,0,0,1,0,1,0,"POLADSBIDEN2S4",NA
"3049",0.3060049,"Democrat","Pro-environment",5084,1,0,1,1,1,1,0,0,"POLADSBIDEN2S4",4
"3050",0.55122874,"Republican","Pro-development",5087,0,1,0,0,0,1,0,0,"POLADSBIDEN2S4",NA
"3051",0.3216479,"Democrat","Pro-development",5088,0,1,1,1,1,0,0,0,"POLADSBIDEN2S4",NA
"3052",1.25735857,NA,"Pro-development",5101,1,0,1,1,0,0,1,1,"POLADSBIDEN2S4",5
"3053",0.54460881,NA,"Pro-environment",5104,0,0,1,1,1,0,1,1,"POLADSBIDEN2S4",4
"3054",0.72070859,"Democrat","Pro-environment",5108,0,0,1,1,1,0,1,1,"POLADSBIDEN2S4",2
"3055",1.13119551,"Republican","Pro-environment",5109,1,0,0,0,0,0,1,1,"POLADSBIDEN2S4",5
"3056",0.34080347,"Democrat","Pro-environment",5110,0,1,0,0,0,0,0,0,"POLADSBIDEN2S4",NA
"3057",2.3849309,"Democrat","Pro-development",5113,1,1,1,1,1,1,0,0,"POLADSBIDEN2S4",NA
"3058",1.01519779,"Democrat","Pro-environment",5115,0,1,1,0,0,1,1,1,"POLADSBIDEN2S4",NA
"3059",0.75823754,"Democrat","Pro-environment",5117,1,1,0,1,0,1,0,0,"POLADSBIDEN2S4",NA
"3060",2.30672324,"Republican","Pro-development",5120,1,0,0,1,1,0,0,0,"POLADSBIDEN2S4",4
"3061",1.52372657,"Republican","Pro-development",5122,1,1,1,1,0,0,1,0,"POLADSBIDEN2S4",NA
"3062",0.67491584,"Democrat","Pro-environment",5123,0,0,0,1,0,0,1,0,"POLADSBIDEN2S4",4
"3063",0.37103937,"Democrat","Pro-environment",5124,1,0,0,1,1,1,1,0,"POLADSBIDEN2S4",5
"3064",0.72661916,"Republican","Pro-development",5125,0,1,0,1,0,0,1,0,"POLADSBIDEN2S4",NA
"3065",1.28407227,"Republican","Pro-environment",5129,1,0,0,0,1,0,0,0,"POLADSBIDEN2S4",3
"3066",0.5070156,"Republican","Pro-development",5132,1,0,1,1,0,1,1,1,"POLADSBIDEN2S4",4
"3067",2.81505933,"Democrat","Pro-environment",5134,0,0,1,0,1,1,0,0,"POLADSBIDEN2S4",3
"3068",0.86421684,NA,"Pro-environment",5138,0,0,1,1,1,1,1,0,"POLADSBIDEN2S4",4
"3069",0.46126199,"Republican","Pro-environment",5140,0,1,0,0,1,0,0,1,"POLADSBIDEN2S4",NA
"3070",0.19304215,"Republican","Pro-environment",5142,1,1,1,1,0,1,1,1,"POLADSBIDEN2S4",NA
"3071",0.32428288,"Democrat","Pro-environment",5146,1,1,0,1,0,0,0,0,"POLADSBIDEN2S4",NA
"3072",1.34237354,"Republican","Pro-development",5150,0,1,1,1,0,0,1,0,"POLADSBIDEN2S4",NA
"3073",1.1279242,"Republican","Pro-environment",5151,1,0,0,0,0,0,1,1,"POLADSBIDEN2S4",3
"3074",0.61689159,"Democrat","Pro-environment",5155,0,0,0,1,1,0,0,1,"POLADSBIDEN2S4",5
"3075",0.80246813,"Democrat","Pro-environment",5160,0,1,1,0,0,1,1,0,"POLADSBIDEN2S4",NA
"3076",0.28488628,"Republican","Pro-development",5161,0,0,1,0,1,1,1,0,"POLADSBIDEN2S4",5
